areaid,date,avg_temp,prec
101050901	2015-06-19	21.80018	28	18	21.3	100.0	
101290908	2015-06-19	21.80018	31	21	21.3	100.0	
101221107	2015-06-19	21.80018	30	22	21.3	100.0	
101221701	2015-06-19	21.80018	30	22	21.3	100.0	
101190503	2015-06-19	21.80018	29	19	21.3	100.0	
101120202	2015-06-19	21.80018	28	19	21.3	100.0	
101050605	2015-06-19	21.80018			21.3	100.0	
101190103	2015-06-19	21.80018	30	21	21.3	100.0	
101290606	2015-06-19	21.80018	25	19	21.3	100.0	
101210301	2015-06-19	21.80018	27	21	21.3	100.0	
101190705	2015-06-19	21.80018	30	20	21.3	100.0	
101280208	2015-06-19	21.80018	35	25	21.3	100.0	
101201701	2015-06-19	21.80018	32	22	21.3	100.0	
101250904	2015-06-19	21.80018	26	22	21.3	100.0	
101190603	2015-06-19	21.80018	30	20	21.3	100.0	
101290607	2015-06-19	21.80018	26	20	21.3	100.0	
101290809	2015-06-19	21.80018	25	17	21.3	100.0	
101050301	2015-06-19	21.80018	29	13	21.3	100.0	
101120601	2015-06-19	21.80018	29	18	21.3	100.0	
101240801	2015-06-19	21.80018	31	23	21.3	100.0	
101220102	2015-06-19	21.80018	31	22	21.3	100.0	
101240508	2015-06-19	21.80018	28	23	21.3	100.0	
101290111	2015-06-19	21.80018	26	18	21.3	100.0	
101050502	2015-06-19	21.80018	30	17	21.3	100.0	
101240609	2015-06-19	21.80018	26	24	21.3	100.0	
101201301	2015-06-19	21.80018	31	20	21.3	100.0	
101280202	2015-06-19	21.80018	35	24	21.3	100.0	
101210404	2015-06-19	21.80018	28	20	21.3	100.0	
101210504	2015-06-19	21.80018	27	19	21.3	100.0	
101050602	2015-06-19	21.80018	32	15	21.3	100.0	
101120701	2015-06-19	21.80018	30	19	21.3	100.0	
101291009	2015-06-19	21.80018	27	21	21.3	100.0	
101240312	2015-06-19	21.80018	29	22	21.3	100.0	
101190903	2015-06-19	21.80018	30	21	21.3	100.0	
101210803	2015-06-19	21.80018	26	23	21.3	100.0	
101281105	2015-06-19	21.80018	35	25	21.3	100.0	
101251005	2015-06-19	21.80018	29	23	21.3	100.0	
101050113	2015-06-19	21.80018	28	18	21.3	100.0	
101221005	2015-06-19	21.80018	29	19	21.3	100.0	
101200706	2015-06-19	21.80018	30	23	21.3	100.0	
101200509	2015-06-19	21.80018	29	22	21.3	100.0	
101280901	2015-06-19	21.80018			21.3	100.0	
101251505	2015-06-19	21.80018	31	21	21.3	100.0	
101121106	2015-06-19	21.80018	24	17	21.3	100.0	
101221401	2015-06-19	21.80018	30	21	21.3	100.0	
101220503	2015-06-19	21.80018	31	21	21.3	100.0	
101050704	2015-06-19	21.80018	33	10	21.3	100.0	
101220601	2015-06-19	21.80018	29	23	21.3	100.0	
101220604	2015-06-19	21.80018	30	22	21.3	100.0	
101200704	2015-06-19	21.80018	31	23	21.3	100.0	
101190804	2015-06-19	21.80018	30	20	21.3	100.0	
101250801	2015-06-19	21.80018	27	21	21.3	100.0	
101120702	2015-06-19	21.80018	30	19	21.3	100.0	
101251508	2015-06-19	21.80018	31	20	21.3	100.0	
101250604	2015-06-19	21.80018	30	23	21.3	100.0	
101220302	2015-06-19	21.80018	30	21	21.3	100.0	
101051002	2015-06-19	21.80018	26	15	21.3	100.0	
101120511	2015-06-19	21.80018	27	17	21.3	100.0	
101050109	2015-06-19	21.80018	28	17	21.3	100.0	
101120509	2015-06-19	21.80018	26	17	21.3	100.0	
101290108	2015-06-19	21.80018	23	17	21.3	100.0	
101250512	2015-06-19	21.80018			21.3	100.0	
101120106	2015-06-19	21.80018	28	16	21.3	100.0	
