longitude,latitude,soil_liquid
102.75,38.65,0.26
102.85,38.65,0.21
102.95,38.65,0.23
103.05,38.65,0.273
103.15,38.65,0.261
103.25,38.65,0.226
103.35,38.65,0.214
103.45,38.65,0.158
103.55,38.65,0.161
103.65,38.65,0.187
103.75,38.65,0.221
103.85,38.65,0.232
96.05,38.75,0.081
96.15,38.75,0.092
96.25,38.75,0.077
96.35,38.75,0.078
96.45,38.75,0.077
96.55,38.75,0.057
96.65,38.75,0.065
96.75,38.75,0.044
96.85,38.75,0.043
96.95,38.75,0.078
99.35,38.75,0.092
99.45,38.75,0.158
99.55,38.75,0.124
99.65,38.75,0.13
99.75,38.75,0.126
99.85,38.75,0.108
99.95,38.75,0.106
100.05,38.75,0.141
100.15,38.75,0.134
100.25,38.75,0.271
100.35,38.75,0.277
100.45,38.75,0.237
100.55,38.75,0.261
100.65,38.75,0.304
100.75,38.75,0.317
100.85,38.75,0.288
100.95,38.75,0.328
101.05,38.75,0.334
101.15,38.75,0.299
101.25,38.75,0.196
101.35,38.75,0.17
101.45,38.75,0.245
101.95,38.75,0.301
102.05,38.75,0.264
102.15,38.75,0.26
102.25,38.75,0.279
102.35,38.75,0.218
102.45,38.75,0.231
102.55,38.75,0.236
102.65,38.75,0.212
102.75,38.75,0.199
102.85,38.75,0.169
102.95,38.75,0.193
103.05,38.75,0.194
103.15,38.75,0.204
103.25,38.75,0.164
103.35,38.75,0.197
103.45,38.75,0.198
103.55,38.75,0.16
103.65,38.75,0.164
103.75,38.75,0.203
103.85,38.75,0.234
95.85,38.85,0.082
95.95,38.85,0.115
96.05,38.85,0.086
96.15,38.85,0.071
96.25,38.85,0.07
96.35,38.85,0.069
96.45,38.85,0.048
96.55,38.85,0.048
96.65,38.85,0.055
96.75,38.85,0.055
96.85,38.85,0.075
96.95,38.85,0.048
98.05,38.85,0.091
99.15,38.85,0.121
99.25,38.85,0.091
99.35,38.85,0.104
99.45,38.85,0.105
99.55,38.85,0.186
99.65,38.85,0.234
99.75,38.85,0.137
99.85,38.85,0.138
99.95,38.85,0.152
100.05,38.85,0.124
100.15,38.85,0.295
100.25,38.85,0.294
100.35,38.85,0.27
100.45,38.85,0.265
100.55,38.85,0.294
100.65,38.85,0.331
100.75,38.85,0.319
100.85,38.85,0.309
100.95,38.85,0.299
101.05,38.85,0.325
101.15,38.85,0.218
101.25,38.85,0.176
102.05,38.85,0.247
102.15,38.85,0.129
102.25,38.85,0.139
102.35,38.85,0.132
102.45,38.85,0.252
102.55,38.85,0.208
102.65,38.85,0.211
102.75,38.85,0.234
102.85,38.85,0.195
102.95,38.85,0.165
103.05,38.85,0.165
103.15,38.85,0.173
103.25,38.85,0.199
103.35,38.85,0.187
103.45,38.85,0.163
103.55,38.85,0.195
103.65,38.85,0.167
103.75,38.85,0.22
103.85,38.85,0.223
103.95,38.85,0.188
95.65,38.95,0.111
95.75,38.95,0.108
95.85,38.95,0.086
95.95,38.95,0.084
96.05,38.95,0.085
96.15,38.95,0.058
96.25,38.95,0.061
96.35,38.95,0.071
96.45,38.95,0.077
96.55,38.95,0.046
96.65,38.95,0.075
96.75,38.95,0.075
96.85,38.95,0.075
96.95,38.95,0.056
97.75,38.95,0.083
97.85,38.95,0.101
97.95,38.95,0.115
98.05,38.95,0.105
98.15,38.95,0.091
98.25,38.95,0.095
99.15,38.95,0.111
99.25,38.95,0.118
99.35,38.95,0.095
99.45,38.95,0.156
99.55,38.95,0.136
99.65,38.95,0.124
99.75,38.95,0.21
99.85,38.95,0.253
99.95,38.95,0.241
100.05,38.95,0.254
100.15,38.95,0.319
100.25,38.95,0.313
100.35,38.95,0.288
100.45,38.95,0.327
100.55,38.95,0.338
100.65,38.95,0.325
100.75,38.95,0.232
100.85,38.95,0.188
100.95,38.95,0.182
101.05,38.95,0.24
101.15,38.95,0.319
102.05,38.95,0.095
102.15,38.95,0.107
102.25,38.95,0.15
102.35,38.95,0.151
102.45,38.95,0.152
102.55,38.95,0.13
102.65,38.95,0.163
102.75,38.95,0.171
102.85,38.95,0.188
102.95,38.95,0.18
103.05,38.95,0.197
103.15,38.95,0.189
103.25,38.95,0.199
103.35,38.95,0.166
103.45,38.95,0.189
103.55,38.95,0.239
103.65,38.95,0.267
103.75,38.95,0.207
103.85,38.95,0.241
103.95,38.95,0.198
104.05,38.95,0.168
104.15,38.95,0.167
95.55,39.05,0.118
95.65,39.05,0.083
95.75,39.05,0.076
95.85,39.05,0.093
95.95,39.05,0.083
96.05,39.05,0.108
96.15,39.05,0.054
96.25,39.05,0.079
96.35,39.05,0.068
96.45,39.05,0.046
96.55,39.05,0.056
96.65,39.05,0.064
96.75,39.05,0.061
96.85,39.05,0.082
96.95,39.05,0.095
97.65,39.05,0.115
97.75,39.05,0.103
97.85,39.05,0.106
97.95,39.05,0.112
98.05,39.05,0.116
98.15,39.05,0.105
98.25,39.05,0.105
98.35,39.05,0.105
98.45,39.05,0.096
98.55,39.05,0.118
98.65,39.05,0.119
98.95,39.05,0.102
99.05,39.05,0.115
99.15,39.05,0.103
99.25,39.05,0.08
99.35,39.05,0.116
99.45,39.05,0.155
99.55,39.05,0.132
99.65,39.05,0.131
99.75,39.05,0.125
99.85,39.05,0.129
99.95,39.05,0.199
100.05,39.05,0.267
100.15,39.05,0.289
100.25,39.05,0.279
100.35,39.05,0.297
100.45,39.05,0.324
100.55,39.05,0.323
100.65,39.05,0.248
100.75,39.05,0.179
101.95,39.05,0.098
102.05,39.05,0.098
102.15,39.05,0.094
102.25,39.05,0.107
102.35,39.05,0.13
102.45,39.05,0.137
102.55,39.05,0.137
102.65,39.05,0.097
102.75,39.05,0.107
102.85,39.05,0.114
102.95,39.05,0.197
103.05,39.05,0.186
103.15,39.05,0.177
103.25,39.05,0.18
103.35,39.05,0.165
103.45,39.05,0.309
103.55,39.05,0.315
103.65,39.05,0.293
103.75,39.05,0.314
103.85,39.05,0.305
103.95,39.05,0.168
104.05,39.05,0.176
104.15,39.05,0.189
95.35,39.15,0.043
95.45,39.15,0.073
95.55,39.15,0.116
95.65,39.15,0.112
95.75,39.15,0.091
95.85,39.15,0.055
95.95,39.15,0.048
96.05,39.15,0.056
96.15,39.15,0.083
96.25,39.15,0.092
96.35,39.15,0.091
96.45,39.15,0.102
96.55,39.15,0.082
96.65,39.15,0.102
96.75,39.15,0.1
96.85,39.15,0.102
96.95,39.15,0.109
97.45,39.15,0.151
97.55,39.15,0.152
97.65,39.15,0.082
97.75,39.15,0.094
97.85,39.15,0.116
97.95,39.15,0.084
98.05,39.15,0.103
98.15,39.15,0.088
98.25,39.15,0.104
98.35,39.15,0.079
98.45,39.15,0.098
98.55,39.15,0.093
98.65,39.15,0.119
98.75,39.15,0.112
98.85,39.15,0.095
98.95,39.15,0.08
99.05,39.15,0.134
99.15,39.15,0.184
99.25,39.15,0.125
99.35,39.15,0.143
99.45,39.15,0.134
99.55,39.15,0.153
99.65,39.15,0.088
99.75,39.15,0.088
99.85,39.15,0.096
99.95,39.15,0.221
100.05,39.15,0.227
100.15,39.15,0.293
100.25,39.15,0.267
100.35,39.15,0.264
100.45,39.15,0.275
100.55,39.15,0.269
100.65,39.15,0.261
100.75,39.15,0.296
100.85,39.15,0.305
102.15,39.15,0.1
102.25,39.15,0.093
102.35,39.15,0.105
102.45,39.15,0.091
102.55,39.15,0.114
102.65,39.15,0.101
102.75,39.15,0.095
103.15,39.15,0.191
103.25,39.15,0.174
103.35,39.15,0.177
103.45,39.15,0.307
103.55,39.15,0.324
103.65,39.15,0.301
103.75,39.15,0.245
103.85,39.15,0.161
103.95,39.15,0.188
104.05,39.15,0.191
104.15,39.15,0.184
92.95,39.25,0.098
93.05,39.25,0.082
93.15,39.25,0.049
93.25,39.25,0.073
93.35,39.25,0.067
93.45,39.25,0.198
94.75,39.25,0.051
94.85,39.25,0.05
94.95,39.25,0.075
95.05,39.25,0.045
95.15,39.25,0.074
95.25,39.25,0.059
95.35,39.25,0.106
95.45,39.25,0.155
95.55,39.25,0.077
95.65,39.25,0.06
95.75,39.25,0.072
95.85,39.25,0.077
95.95,39.25,0.053
96.05,39.25,0.044
96.15,39.25,0.065
96.25,39.25,0.111
96.35,39.25,0.102
96.45,39.25,0.092
96.55,39.25,0.102
96.65,39.25,0.083
96.75,39.25,0.091
96.85,39.25,0.107
96.95,39.25,0.102
97.05,39.25,0.086
97.15,39.25,0.113
97.25,39.25,0.141
97.35,39.25,0.122
97.45,39.25,0.152
97.55,39.25,0.141
97.65,39.25,0.094
97.75,39.25,0.096
97.85,39.25,0.083
97.95,39.25,0.116
98.05,39.25,0.102
98.15,39.25,0.115
98.25,39.25,0.067
98.35,39.25,0.107
98.45,39.25,0.107
98.55,39.25,0.105
98.65,39.25,0.082
98.75,39.25,0.08
98.85,39.25,0.129
98.95,39.25,0.127
99.05,39.25,0.271
99.15,39.25,0.268
99.25,39.25,0.255
99.35,39.25,0.229
99.45,39.25,0.174
99.55,39.25,0.162
99.65,39.25,0.177
99.75,39.25,0.185
99.85,39.25,0.236
99.95,39.25,0.262
100.05,39.25,0.261
100.15,39.25,0.249
100.25,39.25,0.31
100.35,39.25,0.314
100.45,39.25,0.315
100.55,39.25,0.308
100.65,39.25,0.259
100.75,39.25,0.2
102.45,39.25,0.254
103.35,39.25,0.19
103.45,39.25,0.177
103.55,39.25,0.207
103.65,39.25,0.18
103.75,39.25,0.193
103.85,39.25,0.175
103.95,39.25,0.173
104.05,39.25,0.176
92.95,39.35,0.14
93.05,39.35,0.139
93.15,39.35,0.129
93.25,39.35,0.1
93.35,39.35,0.078
93.45,39.35,0.075
93.55,39.35,0.052
93.65,39.35,0.07
93.75,39.35,0.045
93.85,39.35,0.069
93.95,39.35,0.071
94.05,39.35,0.07
94.15,39.35,0.052
94.25,39.35,0.041
94.35,39.35,0.052
94.45,39.35,0.049
94.55,39.35,0.079
94.65,39.35,0.042
94.75,39.35,0.071
94.85,39.35,0.073
94.95,39.35,0.08
95.05,39.35,0.145
95.15,39.35,0.083
95.25,39.35,0.123
95.35,39.35,0.146
95.45,39.35,0.118
95.55,39.35,0.103
95.65,39.35,0.059
95.75,39.35,0.06
95.85,39.35,0.047
95.95,39.35,0.054
96.05,39.35,0.074
96.15,39.35,0.045
96.25,39.35,0.046
96.35,39.35,0.083
96.45,39.35,0.101
96.55,39.35,0.106
96.65,39.35,0.078
96.75,39.35,0.085
96.85,39.35,0.107
96.95,39.35,0.089
97.05,39.35,0.093
97.15,39.35,0.048
97.25,39.35,0.152
97.35,39.35,0.122
97.45,39.35,0.152
97.55,39.35,0.121
97.65,39.35,0.106
97.75,39.35,0.097
97.85,39.35,0.113
97.95,39.35,0.106
98.05,39.35,0.046
98.15,39.35,0.114
98.25,39.35,0.105
98.35,39.35,0.093
98.45,39.35,0.105
98.55,39.35,0.116
98.65,39.35,0.073
98.75,39.35,0.131
98.85,39.35,0.145
98.95,39.35,0.241
99.05,39.35,0.245
99.15,39.35,0.253
99.25,39.35,0.169
99.35,39.35,0.187
99.45,39.35,0.163
99.55,39.35,0.164
99.65,39.35,0.185
99.75,39.35,0.276
99.85,39.35,0.235
99.95,39.35,0.245
100.05,39.35,0.265
100.15,39.35,0.253
100.25,39.35,0.268
100.35,39.35,0.252
100.45,39.35,0.292
100.55,39.35,0.27
100.65,39.35,0.264
100.75,39.35,0.214
100.85,39.35,0.252
103.45,39.35,0.183
103.55,39.35,0.184
103.65,39.35,0.178
103.75,39.35,0.182
103.85,39.35,0.194
103.95,39.35,0.174
104.05,39.35,0.177
92.95,39.45,0.276
93.05,39.45,0.218
93.15,39.45,0.229
93.25,39.45,0.185
93.35,39.45,0.14
93.45,39.45,0.134
93.55,39.45,0.121
93.65,39.45,0.127
93.75,39.45,0.123
93.85,39.45,0.193
93.95,39.45,0.205
94.05,39.45,0.204
94.15,39.45,0.232
94.25,39.45,0.192
94.35,39.45,0.131
94.45,39.45,0.132
94.55,39.45,0.124
94.65,39.45,0.155
94.75,39.45,0.124
94.85,39.45,0.24
94.95,39.45,0.169
95.05,39.45,0.163
95.15,39.45,0.17
95.25,39.45,0.146
95.35,39.45,0.133
95.45,39.45,0.082
95.55,39.45,0.101
95.65,39.45,0.068
95.75,39.45,0.046
95.85,39.45,0.075
95.95,39.45,0.074
96.05,39.45,0.044
96.15,39.45,0.065
96.25,39.45,0.054
96.35,39.45,0.106
96.45,39.45,0.094
96.55,39.45,0.076
96.65,39.45,0.068
96.75,39.45,0.112
96.85,39.45,0.087
96.95,39.45,0.144
97.05,39.45,0.12
97.15,39.45,0.092
97.25,39.45,0.04
97.35,39.45,0.047
97.45,39.45,0.074
97.55,39.45,0.089
97.65,39.45,0.105
97.75,39.45,0.101
97.85,39.45,0.109
97.95,39.45,0.069
98.05,39.45,0.068
98.15,39.45,0.1
98.25,39.45,0.114
98.35,39.45,0.092
98.45,39.45,0.153
98.55,39.45,0.195
98.65,39.45,0.239
98.75,39.45,0.263
98.85,39.45,0.213
98.95,39.45,0.239
99.05,39.45,0.161
99.15,39.45,0.173
99.25,39.45,0.163
99.35,39.45,0.174
99.45,39.45,0.167
99.55,39.45,0.19
99.65,39.45,0.184
99.75,39.45,0.236
99.85,39.45,0.188
99.95,39.45,0.309
100.05,39.45,0.287
100.15,39.45,0.29
100.25,39.45,0.169
100.35,39.45,0.192
100.45,39.45,0.224
103.85,39.45,0.179
103.95,39.45,0.172
92.95,39.55,0.299
93.05,39.55,0.311
93.15,39.55,0.285
93.25,39.55,0.242
93.35,39.55,0.233
93.45,39.55,0.122
93.55,39.55,0.154
93.65,39.55,0.203
93.75,39.55,0.315
93.85,39.55,0.246
93.95,39.55,0.244
94.05,39.55,0.25
94.15,39.55,0.241
94.25,39.55,0.314
94.35,39.55,0.307
94.45,39.55,0.263
94.55,39.55,0.241
94.65,39.55,0.264
94.75,39.55,0.271
94.85,39.55,0.265
94.95,39.55,0.181
95.05,39.55,0.144
95.15,39.55,0.081
95.25,39.55,0.056
95.35,39.55,0.066
95.45,39.55,0.063
95.55,39.55,0.06
95.65,39.55,0.074
95.75,39.55,0.075
95.85,39.55,0.065
95.95,39.55,0.075
96.05,39.55,0.074
96.15,39.55,0.065
96.25,39.55,0.086
96.35,39.55,0.094
96.45,39.55,0.114
96.55,39.55,0.105
96.65,39.55,0.091
96.75,39.55,0.117
96.85,39.55,0.085
96.95,39.55,0.118
97.05,39.55,0.095
97.15,39.55,0.06
97.25,39.55,0.07
97.35,39.55,0.048
97.45,39.55,0.078
97.55,39.55,0.058
97.65,39.55,0.071
97.75,39.55,0.046
97.85,39.55,0.076
97.95,39.55,0.044
98.05,39.55,0.041
98.15,39.55,0.049
98.25,39.55,0.105
98.35,39.55,0.127
98.45,39.55,0.247
98.55,39.55,0.264
98.65,39.55,0.253
98.75,39.55,0.303
98.85,39.55,0.201
98.95,39.55,0.163
99.05,39.55,0.177
99.15,39.55,0.165
99.25,39.55,0.197
99.35,39.55,0.198
99.45,39.55,0.171
99.55,39.55,0.164
99.65,39.55,0.211
99.75,39.55,0.319
99.85,39.55,0.286
99.95,39.55,0.307
100.05,39.55,0.306
100.15,39.55,0.179
100.25,39.55,0.176
92.85,39.65,0.231
92.95,39.65,0.217
93.05,39.65,0.213
93.15,39.65,0.256
93.25,39.65,0.274
93.35,39.65,0.248
93.45,39.65,0.266
93.55,39.65,0.241
93.65,39.65,0.314
93.75,39.65,0.287
93.85,39.65,0.309
93.95,39.65,0.303
94.05,39.65,0.305
94.15,39.65,0.289
94.25,39.65,0.294
94.35,39.65,0.244
94.45,39.65,0.258
94.55,39.65,0.268
94.65,39.65,0.255
94.75,39.65,0.263
94.85,39.65,0.278
94.95,39.65,0.245
95.05,39.65,0.238
95.15,39.65,0.144
95.25,39.65,0.081
95.35,39.65,0.046
95.45,39.65,0.063
95.55,39.65,0.041
95.65,39.65,0.05
95.75,39.65,0.069
95.85,39.65,0.116
95.95,39.65,0.097
96.05,39.65,0.084
96.15,39.65,0.055
96.25,39.65,0.04
96.35,39.65,0.05
96.45,39.65,0.042
96.55,39.65,0.067
96.65,39.65,0.111
96.75,39.65,0.101
96.85,39.65,0.068
96.95,39.65,0.116
97.05,39.65,0.086
97.15,39.65,0.056
97.25,39.65,0.042
97.35,39.65,0.07
97.45,39.65,0.072
97.55,39.65,0.068
97.65,39.65,0.088
97.75,39.65,0.103
97.85,39.65,0.15
97.95,39.65,0.141
98.05,39.65,0.122
98.15,39.65,0.121
98.25,39.65,0.276
98.35,39.65,0.317
98.45,39.65,0.331
98.55,39.65,0.311
98.65,39.65,0.231
98.75,39.65,0.197
98.85,39.65,0.164
98.95,39.65,0.16
99.05,39.65,0.177
99.15,39.65,0.189
99.25,39.65,0.16
99.35,39.65,0.174
99.45,39.65,0.195
99.55,39.65,0.217
99.65,39.65,0.325
99.75,39.65,0.301
99.85,39.65,0.295
99.95,39.65,0.288
100.05,39.65,0.17
100.15,39.65,0.18
100.25,39.65,0.082
92.85,39.75,0.296
92.95,39.75,0.249
93.05,39.75,0.266
93.15,39.75,0.22
93.25,39.75,0.165
93.35,39.75,0.142
93.45,39.75,0.149
93.55,39.75,0.132
93.65,39.75,0.209
93.75,39.75,0.264
93.85,39.75,0.259
93.95,39.75,0.253
94.05,39.75,0.273
94.15,39.75,0.228
94.25,39.75,0.213
94.35,39.75,0.267
94.45,39.75,0.276
94.55,39.75,0.267
94.65,39.75,0.361
94.75,39.75,0.374
94.85,39.75,0.257
94.95,39.75,0.264
95.05,39.75,0.335
95.15,39.75,0.326
95.25,39.75,0.214
95.35,39.75,0.233
95.45,39.75,0.163
95.55,39.75,0.123
95.65,39.75,0.058
95.75,39.75,0.106
95.85,39.75,0.139
95.95,39.75,0.208
96.05,39.75,0.215
96.15,39.75,0.166
96.25,39.75,0.138
96.35,39.75,0.119
96.45,39.75,0.108
96.55,39.75,0.158
96.65,39.75,0.148
96.75,39.75,0.128
96.85,39.75,0.157
96.95,39.75,0.105
97.05,39.75,0.088
97.15,39.75,0.114
97.25,39.75,0.085
97.35,39.75,0.108
97.45,39.75,0.14
97.55,39.75,0.166
97.65,39.75,0.222
97.75,39.75,0.233
97.85,39.75,0.231
97.95,39.75,0.264
98.05,39.75,0.274
98.15,39.75,0.261
98.25,39.75,0.293
98.35,39.75,0.291
98.45,39.75,0.36
98.55,39.75,0.32
98.65,39.75,0.262
98.75,39.75,0.23
98.85,39.75,0.212
98.95,39.75,0.183
99.05,39.75,0.166
99.15,39.75,0.208
99.25,39.75,0.225
99.35,39.75,0.254
99.45,39.75,0.244
99.55,39.75,0.231
99.65,39.75,0.147
99.75,39.75,0.173
99.85,39.75,0.179
99.95,39.75,0.18
92.85,39.85,0.282
92.95,39.85,0.268
93.05,39.85,0.267
93.15,39.85,0.227
93.25,39.85,0.236
93.35,39.85,0.203
93.45,39.85,0.222
93.55,39.85,0.23
93.65,39.85,0.195
93.75,39.85,0.209
93.85,39.85,0.261
93.95,39.85,0.244
94.05,39.85,0.243
94.15,39.85,0.214
94.25,39.85,0.258
94.35,39.85,0.258
94.45,39.85,0.29
94.55,39.85,0.299
94.65,39.85,0.329
94.75,39.85,0.254
94.85,39.85,0.254
94.95,39.85,0.244
95.05,39.85,0.336
95.15,39.85,0.326
95.25,39.85,0.309
95.35,39.85,0.258
95.45,39.85,0.227
95.55,39.85,0.229
95.65,39.85,0.165
95.75,39.85,0.231
95.85,39.85,0.148
95.95,39.85,0.211
96.05,39.85,0.234
96.15,39.85,0.163
96.25,39.85,0.157
96.35,39.85,0.116
96.45,39.85,0.085
96.55,39.85,0.139
96.65,39.85,0.121
96.75,39.85,0.155
96.85,39.85,0.126
96.95,39.85,0.111
97.05,39.85,0.086
97.15,39.85,0.158
97.25,39.85,0.168
97.35,39.85,0.174
97.45,39.85,0.249
97.55,39.85,0.246
97.65,39.85,0.217
97.75,39.85,0.264
97.85,39.85,0.283
97.95,39.85,0.256
98.05,39.85,0.244
98.15,39.85,0.279
98.25,39.85,0.295
98.35,39.85,0.318
98.45,39.85,0.284
98.55,39.85,0.282
98.65,39.85,0.282
98.75,39.85,0.238
98.85,39.85,0.243
98.95,39.85,0.206
99.05,39.85,0.259
99.15,39.85,0.251
99.25,39.85,0.173
99.35,39.85,0.214
99.45,39.85,0.214
99.55,39.85,0.198
99.65,39.85,0.153
99.75,39.85,0.145
92.85,39.95,0.258
92.95,39.95,0.248
93.05,39.95,0.266
93.15,39.95,0.305
93.25,39.95,0.294
93.35,39.95,0.304
93.45,39.95,0.311
93.55,39.95,0.297
93.65,39.95,0.305
93.75,39.95,0.313
93.85,39.95,0.306
93.95,39.95,0.33
94.05,39.95,0.289
94.15,39.95,0.317
94.25,39.95,0.26
94.35,39.95,0.245
94.45,39.95,0.274
94.55,39.95,0.122
94.65,39.95,0.175
94.75,39.95,0.256
94.85,39.95,0.272
94.95,39.95,0.244
95.05,39.95,0.276
95.15,39.95,0.266
95.25,39.95,0.338
95.35,39.95,0.327
95.45,39.95,0.327
95.55,39.95,0.327
95.65,39.95,0.337
95.75,39.95,0.337
95.85,39.95,0.329
95.95,39.95,0.273
96.05,39.95,0.26
96.15,39.95,0.217
96.25,39.95,0.229
96.35,39.95,0.21
96.45,39.95,0.165
96.55,39.95,0.171
96.65,39.95,0.156
96.75,39.95,0.13
96.85,39.95,0.121
96.95,39.95,0.126
97.05,39.95,0.126
97.15,39.95,0.261
97.25,39.95,0.331
97.35,39.95,0.332
97.45,39.95,0.321
97.55,39.95,0.329
97.65,39.95,0.254
97.75,39.95,0.277
97.85,39.95,0.224
97.95,39.95,0.163
98.05,39.95,0.188
98.15,39.95,0.243
98.25,39.95,0.299
98.35,39.95,0.253
98.45,39.95,0.291
98.55,39.95,0.306
98.65,39.95,0.284
98.75,39.95,0.309
98.85,39.95,0.296
98.95,39.95,0.339
99.05,39.95,0.337
99.15,39.95,0.252
99.25,39.95,0.243
99.35,39.95,0.376
99.45,39.95,0.23
92.95,40.05,0.246
93.05,40.05,0.271
93.15,40.05,0.312
93.25,40.05,0.307
93.35,40.05,0.297
93.45,40.05,0.304
93.55,40.05,0.307
93.65,40.05,0.287
93.75,40.05,0.307
93.85,40.05,0.286
93.95,40.05,0.293
94.05,40.05,0.31
94.15,40.05,0.252
94.25,40.05,0.256
94.35,40.05,0.263
94.45,40.05,0.267
94.55,40.05,0.229
94.65,40.05,0.271
94.75,40.05,0.33
94.85,40.05,0.308
94.95,40.05,0.255
95.05,40.05,0.265
95.15,40.05,0.265
95.25,40.05,0.272
95.35,40.05,0.272
95.45,40.05,0.243
95.55,40.05,0.263
95.65,40.05,0.273
95.75,40.05,0.261
95.85,40.05,0.332
95.95,40.05,0.269
96.05,40.05,0.282
96.15,40.05,0.321
96.25,40.05,0.306
96.35,40.05,0.243
96.45,40.05,0.216
96.55,40.05,0.143
96.65,40.05,0.132
96.75,40.05,0.204
96.85,40.05,0.228
96.95,40.05,0.268
97.05,40.05,0.284
97.15,40.05,0.306
97.25,40.05,0.338
97.35,40.05,0.339
97.45,40.05,0.337
97.55,40.05,0.283
97.65,40.05,0.236
97.75,40.05,0.189
97.85,40.05,0.225
97.95,40.05,0.218
98.05,40.05,0.259
98.15,40.05,0.263
98.25,40.05,0.308
98.35,40.05,0.27
98.45,40.05,0.288
98.55,40.05,0.317
98.65,40.05,0.316
98.75,40.05,0.211
98.85,40.05,0.231
98.95,40.05,0.264
99.05,40.05,0.247
99.15,40.05,0.38
99.25,40.05,0.364
99.35,40.05,0.384
99.45,40.05,0.327
99.55,40.05,0.391
92.95,40.15,0.249
93.05,40.15,0.27
93.15,40.15,0.245
93.25,40.15,0.276
93.35,40.15,0.257
93.45,40.15,0.276
93.55,40.15,0.25
93.65,40.15,0.23
93.75,40.15,0.217
93.85,40.15,0.22
93.95,40.15,0.238
94.05,40.15,0.213
94.15,40.15,0.265
94.25,40.15,0.251
94.35,40.15,0.241
94.45,40.15,0.261
94.55,40.15,0.242
94.65,40.15,0.255
94.75,40.15,0.292
94.85,40.15,0.315
94.95,40.15,0.311
95.05,40.15,0.29
95.15,40.15,0.254
95.25,40.15,0.292
95.35,40.15,0.295
95.45,40.15,0.255
95.55,40.15,0.24
95.65,40.15,0.279
95.75,40.15,0.253
95.85,40.15,0.283
95.95,40.15,0.244
96.05,40.15,0.201
96.15,40.15,0.217
96.25,40.15,0.181
96.35,40.15,0.199
96.45,40.15,0.152
96.55,40.15,0.153
96.65,40.15,0.209
96.75,40.15,0.202
96.85,40.15,0.244
96.95,40.15,0.301
97.05,40.15,0.281
97.15,40.15,0.274
97.25,40.15,0.263
97.35,40.15,0.252
97.45,40.15,0.204
97.55,40.15,0.222
97.65,40.15,0.14
97.75,40.15,0.152
97.85,40.15,0.127
97.95,40.15,0.204
98.05,40.15,0.218
98.15,40.15,0.288
98.25,40.15,0.206
98.35,40.15,0.215
98.45,40.15,0.192
98.55,40.15,0.282
98.65,40.15,0.184
98.75,40.15,0.222
98.85,40.15,0.215
98.95,40.15,0.239
99.05,40.15,0.208
99.15,40.15,0.239
99.25,40.15,0.297
99.35,40.15,0.319
99.45,40.15,0.289
99.55,40.15,0.334
99.65,40.15,0.322
99.75,40.15,0.305
92.95,40.25,0.23
93.05,40.25,0.254
93.15,40.25,0.265
93.25,40.25,0.244
93.35,40.25,0.244
93.45,40.25,0.271
93.55,40.25,0.269
93.65,40.25,0.245
93.75,40.25,0.181
93.85,40.25,0.182
93.95,40.25,0.163
94.05,40.25,0.164
94.15,40.25,0.275
94.25,40.25,0.254
94.35,40.25,0.263
94.45,40.25,0.262
94.55,40.25,0.251
94.65,40.25,0.246
94.75,40.25,0.259
94.85,40.25,0.24
94.95,40.25,0.273
95.05,40.25,0.245
95.15,40.25,0.253
95.25,40.25,0.269
95.35,40.25,0.274
95.45,40.25,0.271
95.55,40.25,0.267
95.65,40.25,0.265
95.75,40.25,0.27
95.85,40.25,0.279
95.95,40.25,0.261
96.05,40.25,0.254
96.15,40.25,0.228
96.25,40.25,0.232
96.35,40.25,0.221
96.45,40.25,0.221
96.55,40.25,0.223
96.65,40.25,0.211
96.75,40.25,0.169
96.85,40.25,0.21
96.95,40.25,0.235
97.05,40.25,0.272
97.15,40.25,0.212
97.25,40.25,0.199
97.35,40.25,0.186
97.45,40.25,0.183
97.55,40.25,0.173
97.65,40.25,0.192
97.75,40.25,0.293
97.85,40.25,0.302
97.95,40.25,0.307
98.05,40.25,0.288
98.15,40.25,0.302
98.25,40.25,0.314
98.35,40.25,0.312
98.45,40.25,0.174
98.55,40.25,0.177
98.65,40.25,0.16
98.75,40.25,0.21
98.85,40.25,0.206
98.95,40.25,0.207
99.05,40.25,0.27
99.15,40.25,0.213
99.25,40.25,0.235
99.35,40.25,0.213
99.45,40.25,0.254
99.55,40.25,0.281
99.65,40.25,0.294
99.75,40.25,0.19
99.85,40.25,0.179
92.95,40.35,0.246
93.05,40.35,0.279
93.15,40.35,0.304
93.25,40.35,0.287
93.35,40.35,0.293
93.45,40.35,0.279
93.55,40.35,0.245
93.65,40.35,0.262
93.75,40.35,0.24
93.85,40.35,0.24
93.95,40.35,0.27
94.05,40.35,0.27
94.15,40.35,0.259
94.25,40.35,0.278
94.35,40.35,0.278
94.45,40.35,0.277
94.55,40.35,0.255
94.65,40.35,0.277
94.75,40.35,0.259
94.85,40.35,0.252
94.95,40.35,0.262
95.05,40.35,0.251
95.15,40.35,0.25
95.25,40.35,0.275
95.35,40.35,0.277
95.45,40.35,0.279
95.55,40.35,0.27
95.65,40.35,0.259
95.75,40.35,0.224
95.85,40.35,0.237
95.95,40.35,0.203
96.05,40.35,0.262
96.15,40.35,0.268
96.25,40.35,0.173
96.35,40.35,0.175
96.45,40.35,0.168
96.55,40.35,0.21
96.65,40.35,0.178
96.75,40.35,0.165
96.85,40.35,0.162
