areaid,cityname,forecasttime,temperature,pheno,wind_direction,wind_speed
101270106,30.5800,103.9200,2015-06-18 08:00:00,32
101210107,30.2200,119.7000,2015-06-18 08:00:00,0
101050406,47.6700,132.5300,2015-06-18 08:00:00,46
101071101,42.3000,123.8700,2015-06-18 08:00:00,0
101291002,27.1900,103.5600,2015-06-18 08:00:00,0
101090810,37.5200,115.5700,2015-06-18 08:00:00,122
101090509,39.2900,118.4700,2015-06-18 08:00:00,132
101181006,34.0700,115.3000,2015-06-18 08:00:00,0
101290601,23.3300,104.2800,2015-06-18 08:00:00,69
101090708,37.6300,116.4000,2015-06-18 08:00:00,122
101050106,46.3000,129.5800,2015-06-18 08:00:00,123
101071303,41.2800,121.9500,2015-06-18 08:00:00,126
101281802,22.1700,111.7800,2015-06-18 08:00:00,108
101210612,28.8700,121.2000,2015-06-18 08:00:00,0
101060103,44.5300,125.6500,2015-06-18 08:00:00,19
101111101,34.2800,108.0700,2015-06-18 08:00:00,71
101042600,29.7000,105.7000,2015-06-18 08:00:00,21
101181607,32.9700,114.6300,2015-06-18 08:00:00,0
101240801,29.3000,117.2000,2015-06-18 08:00:00,0
101240310,28.4200,117.6000,2015-06-18 08:00:00,0
101091001,36.6200,114.4700,2015-06-18 08:00:00,106
101271913,32.8000,102.5500,2015-06-18 08:00:00,5
101200912,30.7700,111.3200,2015-06-18 08:00:00,103
101121007,34.8500,115.5800,2015-06-18 08:00:00,0
101291507,24.8200,98.3000,2015-06-18 08:00:00,63
101070801,40.6500,122.1700,2015-06-18 08:00:00,119
101281406,22.9300,112.0500,2015-06-18 08:00:00,113
101251203,28.4700,110.4000,2015-06-18 08:00:00,0
101270113,30.4500,103.4300,2015-06-18 08:00:00,25
101110605,33.4300,109.1500,2015-06-18 08:00:00,36
101200505,30.7400,115.6800,2015-06-18 08:00:00,83
101121106,37.6900,118.1400,2015-06-18 08:00:00,120
101310206,19.2700,109.0500,2015-06-18 08:00:00,104
101181404,33.7300,114.8500,2015-06-18 08:00:00,0
101081207,39.4300,106.6500,2015-06-18 08:00:00,135
101291009,28.1000,104.2300,2015-06-18 08:00:00,0
101250406,26.4100,112.3900,2015-06-18 08:00:00,0
101271005,28.1700,105.4300,2015-06-18 08:00:00,16
101270703,30.8700,105.3700,2015-06-18 08:00:00,59
101090905,37.5200,114.6700,2015-06-18 08:00:00,114
101210903,29.2200,119.4700,2015-06-18 08:00:00,0
101120710,35.6000,116.9700,2015-06-18 08:00:00,72
101220705,34.1800,116.9700,2015-06-18 08:00:00,10
101220602,30.7200,117.2300,2015-06-18 08:00:00,36
101090909,37.2400,115.0000,2015-06-18 08:00:00,108
101050505,47.1800,125.9000,2015-06-18 08:00:00,101
101180104,34.4700,113.0200,2015-06-18 08:00:00,0
101240608,26.5800,114.1700,2015-06-18 08:00:00,0
101271101,28.8000,104.6000,2015-06-18 08:00:00,25
101221402,30.6800,118.4000,2015-06-18 08:00:00,0
101271204,29.7700,104.8500,2015-06-18 08:00:00,8
101181704,34.0800,111.0700,2015-06-18 08:00:00,15
101240701,25.8700,115.0000,2015-06-18 08:00:00,95
101120705,35.5700,116.8500,2015-06-18 08:00:00,0
101281001,21.1500,110.3000,2015-06-18 08:00:00,99
101081011,49.2800,120.7000,2015-06-18 08:00:00,101
101210705,27.7800,120.6500,2015-06-18 08:00:00,0
101290409,26.2200,104.0800,2015-06-18 08:00:00,0
101271706,30.0700,102.7700,2015-06-18 08:00:00,35
101090314,40.9500,115.2700,2015-06-18 08:00:00,107
101201404,31.0000,112.2200,2015-06-18 08:00:00,74
101120904,34.8800,118.0200,2015-06-18 08:00:00,37
101300106,23.7200,108.1700,2015-06-18 08:00:00,8
101250103,28.1600,113.6300,2015-06-18 08:00:00,0
101300604,23.4200,111.2300,2015-06-18 08:00:00,117
101120510,36.9700,120.7300,2015-06-18 08:00:00,65
101060303,43.1200,128.9200,2015-06-18 08:00:00,22
101251003,28.6900,112.8900,2015-06-18 08:00:00,0
101041000,29.8300,107.0700,2015-06-18 08:00:00,6
101270601,31.2100,107.5100,2015-06-18 08:00:00,49
101090505,39.5100,118.6200,2015-06-18 08:00:00,120
101300403,24.1300,110.1800,2015-06-18 08:00:00,50
101170401,36.0000,106.2700,2015-06-18 08:00:00,123
101090402,40.9700,117.9200,2015-06-18 08:00:00,113
101230507,24.9000,118.9200,2015-06-18 08:00:00,92
101120306,36.1800,118.1700,2015-06-18 08:00:00,35
101210101,30.2300,120.1700,2015-06-18 08:00:00,0
101210204,30.5300,119.9800,2015-06-18 08:00:00,0
101090105,38.4200,114.5500,2015-06-18 08:00:00,122
101251104,29.1300,110.4700,2015-06-18 08:00:00,0
101270104,30.7500,103.8600,2015-06-18 08:00:00,36
101290105,24.6500,102.6000,2015-06-18 08:00:00,69
101121703,36.1500,115.7700,2015-06-18 08:00:00,65
101271912,33.5800,102.9700,2015-06-18 08:00:00,0
101271203,29.5200,104.6700,2015-06-18 08:00:00,20
101282102,22.9700,115.3200,2015-06-18 08:00:00,112
101290302,23.7000,102.4800,2015-06-18 08:00:00,65
101210405,29.6900,121.3900,2015-06-18 08:00:00,0
101190402,31.6500,120.7700,2015-06-18 08:00:00,7
101210803,28.0800,119.1300,2015-06-18 08:00:00,4
101270109,30.1800,103.5000,2015-06-18 08:00:00,40
101121107,36.8700,117.7300,2015-06-18 08:00:00,101
101090809,37.8700,116.1700,2015-06-18 08:00:00,123
101290606,24.0500,104.1700,2015-06-18 08:00:00,30
101300902,22.3000,109.9800,2015-06-18 08:00:00,89
101110103,34.4000,109.2300,2015-06-18 08:00:00,79
101282003,21.6500,110.6200,2015-06-18 08:00:00,86
101190403,31.8600,120.5700,2015-06-18 08:00:00,60
101251401,26.2300,111.6200,2015-06-18 08:00:00,0
101090913,37.0000,115.2500,2015-06-18 08:00:00,118
101220203,33.3300,117.3500,2015-06-18 08:00:00,0
101181408,33.6500,115.1700,2015-06-18 08:00:00,27
101110206,34.3100,108.2400,2015-06-18 08:00:00,61
101180907,34.1300,112.0700,2015-06-18 08:00:00,0
101110104,34.1700,109.3200,2015-06-18 08:00:00,66
101291404,27.2600,100.8600,2015-06-18 08:00:00,66
101060804,44.2500,123.9700,2015-06-18 08:00:00,42
101010300,39.8000,116.4700,2015-06-18 08:00:00,114
101280202,24.7800,113.2900,2015-06-18 08:00:00,110
101240312,28.6800,118.2500,2015-06-18 08:00:00,0
101120104,36.6800,117.5500,2015-06-18 08:00:00,98
101042300,30.6800,107.8000,2015-06-18 08:00:00,43
101280205,25.1000,113.3300,2015-06-18 08:00:00,64
101201003,30.6000,109.7200,2015-06-18 08:00:00,0
